/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/026_f_n_0871.jpg 1 250 371 309 459
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/026_p_n_0863.jpg 1 504 331 559 417
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/026_p_n_0866.jpg 1 484 323 541 412
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/026_p_n_0869.jpg 1 417 380 477 466
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/027_f_n_0877.jpg 1 156 424 216 508
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/027_f_n_0878.jpg 1 297 409 354 494
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/027_p_n_0874.jpg 1 498 408 551 493
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/027_p_n_0881.jpg 1 449 367 501 453
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/028_f_n_0933.jpg 1 329 220 376 300
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/028_f_n_0935.jpg 1 288 214 337 293
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/028_f_n_0937.jpg 1 326 243 376 323
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/028_f_n_0939.jpg 1 376 206 424 287
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/029_f_n_0953.jpg 1 323 243 379 327
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/029_f_n_0954.jpg 1 254 250 310 333
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/029_f_n_0960.jpg 1 129 257 186 340
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/029_p_n_0955.jpg 1 27 255 88 339
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/030_f_n_7608.jpg 1 325 387 376 472
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/030_n_f_8270.jpg 1 326 363 377 448
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/030_n_f_8292.jpg 1 241 355 293 439
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/030_p_n_7600.jpg 1 408 382 457 467
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/031_f_n_1005.jpg 1 282 221 343 308
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/031_f_n_1008.jpg 1 207 245 269 334
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/031_f_n_1011.jpg 1 324 206 384 291
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/031_p_n_1003.jpg 1 391 211 453 300
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/032_f_n_1022.jpg 1 334 208 382 290
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/032_f_n_1023.jpg 1 249 223 301 308
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/032_f_n_1029.jpg 1 258 191 307 271
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/032_p_n_1028.jpg 1 448 184 495 267
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/033_f_n_1219.jpg 1 263 235 326 319
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/033_f_n_1221.jpg 1 362 262 427 350
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/033_f_n_1226.jpg 1 294 280 359 365
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/033_p_n_1220.jpg 1 445 271 508 356
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/034_f_n_1293.jpg 1 219 318 275 402
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/034_f_n_1298.jpg 1 340 293 396 379
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/034_p_n_1294.jpg 1 488 325 541 410
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/034_p_n_1296.jpg 1 413 280 466 363
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/035_f_n_1331.jpg 1 314 377 376 465
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/035_f_n_1336.jpg 1 360 382 421 472
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/035_p_n_1335.jpg 1 420 388 483 478
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/035_p_n_1338.jpg 1 500 351 560 443
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/036_f_n_1345.jpg 1 349 429 416 524
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/036_f_n_1346.jpg 1 151 419 218 513
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/036_p_n_1342.jpg 1 413 429 478 520
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/036_p_n_1348.jpg 1 502 435 570 527
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/037_f_n_1371.jpg 1 172 240 221 336
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/037_f_n_1372.jpg 1 114 239 170 337
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/037_f_n_1373.jpg 1 170 231 222 325
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/037_f_n_1378.jpg 1 266 244 318 341
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/038_f_n_1379.jpg 1 283 344 329 425
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/038_f_n_1383.jpg 1 154 345 199 422
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/038_f_n_1388.jpg 1 326 326 374 405
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/038_p_n_1381.jpg 1 464 282 512 363
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/039_f_n_1409.jpg 1 243 301 303 396
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/039_f_n_1412.jpg 1 354 312 413 405
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/039_f_n_1414.jpg 1 186 298 245 390
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/039_p_n_1410.jpg 1 428 311 487 403
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/040_f_n_1459.jpg 1 280 275 336 369
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/040_f_n_1460.jpg 1 104 260 163 355
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/040_f_n_1461.jpg 1 190 274 249 373
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/040_p_n_1462.jpg 1 447 251 504 351
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/041_f_n_1491.jpg 1 250 177 305 257
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/041_f_n_1497.jpg 1 317 176 371 257
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/041_p_n_1490.jpg 1 431 213 484 293
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/041_p_n_1496.jpg 1 471 202 524 283
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/042_f_n_1499.jpg 1 260 439 320 511
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/042_f_n_1505.jpg 1 272 452 331 522
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/042_f_n_1506.jpg 1 224 451 283 522
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/042_f_n_1508.jpg 1 375 449 432 521
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/043_f_n_1531.jpg 1 279 577 327 634
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/043_f_n_1536.jpg 1 386 579 434 636
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/043_f_n_1537.jpg 1 100 580 149 637
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/043_p_n_1533.jpg 1 510 586 559 642
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/044_f_n_1542.jpg 1 229 292 294 378
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/044_f_n_1544.jpg 1 371 287 434 377
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/044_p_n_1540.jpg 1 463 280 526 367
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/044_p_n_1548.jpg 1 401 320 466 407
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/045_f_n_1635.jpg 1 306 274 360 356
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/045_f_v_5225.jpg 1 190 303 244 381
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/045_f_v_5229.jpg 1 393 296 447 375
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/045_p_n_1637.jpg 1 523 293 577 377
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/046_f_n_1660.jpg 1 278 280 334 355
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/046_f_n_1661.jpg 1 336 223 392 302
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/046_f_n_1662.jpg 1 129 262 186 340
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/046_p_n_1658.jpg 1 420 237 477 313
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/047_f_n_1667.jpg 1 348 276 408 366
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/047_f_n_1669.jpg 1 289 351 344 436
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/047_f_n_1674.jpg 1 143 328 199 413
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/047_p_n_1666.jpg 1 456 336 511 427
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/048_f_n_1798.jpg 1 315 360 380 462
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/048_f_n_1802.jpg 1 158 371 224 472
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/048_p_n_1801.jpg 1 393 347 455 451
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/048_p_n_1805.jpg 1 472 376 534 478
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/049_f_n_1807.jpg 1 262 329 320 418
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/049_f_n_1813.jpg 1 209 344 270 428
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/049_p_n_1809.jpg 1 431 314 490 405
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/049_p_n_1816.jpg 1 481 276 536 364
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/050_f_n_1817.jpg 1 253 420 295 501
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/050_f_n_1818.jpg 1 346 420 388 501
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/050_f_n_1821.jpg 1 398 416 447 494
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/050_f_n_1822.jpg 1 191 399 244 480
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/051_f_n_1829.jpg 1 320 120 376 206
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/051_p_n_1827.jpg 1 491 172 546 251
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/051_p_n_1828.jpg 1 377 142 428 214
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/051_p_n_1835.jpg 1 412 138 466 212
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/052_f_n_1888.jpg 1 284 320 338 396
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/052_f_n_5045.jpg 1 211 318 267 396
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/052_n_f_8196.jpg 1 362 336 416 413
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/052_n_p_8216.jpg 1 494 365 549 447
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/053_f_n_5558.jpg 1 350 235 405 318
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/053_f_n_5560.jpg 1 264 227 317 308
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/053_p_n_1920.jpg 1 439 242 492 325
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/053_p_n_1929.jpg 1 403 241 459 323
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/054_f_n_1953.jpg 1 365 135 429 217
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/054_f_n_1957.jpg 1 304 194 371 273
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/054_f_n_1959.jpg 1 101 155 168 236
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/054_p_n_1955.jpg 1 394 149 457 234
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/055_f_n_1973.jpg 1 353 222 403 319
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/055_p_n_1974.jpg 1 469 231 519 329
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/055_p_n_1975.jpg 1 445 240 494 338
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/055_p_n_1978.jpg 1 483 224 533 324
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/056_f_n_1991.jpg 1 264 198 326 284
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/056_f_n_1992.jpg 1 361 184 421 271
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/056_f_n_1997.jpg 1 317 157 380 244
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/056_p_n_1995.jpg 1 383 146 445 234
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/057_f_n_2007.jpg 1 279 351 330 428
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/057_f_n_2008.jpg 1 179 370 235 450
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/057_p_n_2005.jpg 1 421 331 469 409
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/057_p_n_2009.jpg 1 463 380 511 458
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/058_f_n_2011.jpg 1 247 336 304 418
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/058_f_n_2012.jpg 1 307 312 366 399
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/058_f_n_2015.jpg 1 143 330 202 413
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/058_f_n_2018.jpg 1 226 313 286 392
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/059_f_n_2020.jpg 1 95 316 156 397
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/059_f_n_2023.jpg 1 267 301 327 382
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/059_f_n_2026.jpg 1 325 276 386 357
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/059_p_n_2022.jpg 1 376 287 435 371
/home/harrysocool/Github/fast-rcnn/DatabaseEars/DatabaseEars/060_f_n_2047.jpg 1 359 241 419 328
